3382761,6.15E+13,DIAGNOSTICOS DA AMERICA SA,LAMINA LAB ANALIS CLIN CMB,AV DAS AMERICAS,4666,SALA 327,BARRA DA TIJUCA,22640102,(21)25383939,(21)25383800,www.lamina.com.br,-22.9994202,-43.3579828,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
3382788,6.15E+13,DIAGNOSTICOS DA AMERICA SA,LAMINA LAB ANALIS CLIN CONDADO DE CASCAIS,AV ARMANDO LOMBARDI,800,CJ 212,BARRA DA TIJUCA,22640000,(21)25383939,(21)25383800,www.lamina.com.br,-23.0068889,-43.3133229,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
6222617,2.08E+12,LASER CENTER BARRA SQUARE LTDA,LASER CENTER OFTALMOLOGIA,AVENIDA LUIS CARLOS PRESTES,350,LOJA B,BARRA DA TIJUCA,22775055,2131394134,2131394134,mil.sk@ig.com.br,-22.9969927,-43.3551779,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6344119,2.28E+12,LASER OCULAR BRASIL CANADA LTDA,LASER OCULAR,AVENIDA DAS AMERICAS,500,BL 03 SLS 201-222,BARRA DA TIJUCA,22640102,24939301,31394134,laserocular@openlink.com.br,-22.9998142,-43.3496509,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7380429,,LAURA VENTURA MILIDIU,LAURA VENTURA MILIDIU,AV. ARMANDO LOMBARDI,1000,BL 2 SALA 118,BARRA DA TIJUCA,22640000,,,,-23.006141,-43.3148958,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7158785,,LEILA MARIA MOREIRA DA FONSECA,LEILA MARIA MOREIRA DA FONSECA,AV. ARMANDO LOMBARDI,800,SALA 222,BARRA DA TIJUCA,22640906,24931377,24931377,,-23.0068889,-43.3133229,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
5613868,7.53E+12,LGNEUROSERVICE CONSULTORIA E ASSESSORIA MEDICA,LGNEUROSERVICE CONSULTORIA E ASSESSORIA MEDICA,AVENIDA DAS AMERICAS,3939,BLOCO 2 SALA 303,BARRA DA TIJUCA,22631003,33251667,24314418,lgneuroservice@hotmail.com,-22.9998028,-43.3521612,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6271952,1.05E+13,LIFE CLINIC - CENTRO MEDICO ESPECIALIZADO LTDA,LIFE CLINIC - CENTRO MEDICO ESPECIALIZADO,AVENIDA DAS AMERICAS,7935,SALA 718,BARRA DA TIJUCA,22793081,31714991,31714991,manuela@belacap.com.br,-23.0007614,-43.3902289,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6159311,4.03E+13,LIFE IMAGEM DIAGNOSTICO POR IMAGEM LTDA,LIFE IMAGEM - BARRA DA TIJUCA,RUA AUGUSTO CAMOSSA SALDANHA,55,,BARRA DA TIJUCA,22793310,24310900,24310900,LIFEIMAGEM@LIFEIMAGEM.COM.BR,-22.9950001,-43.4096544,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
6655130,4.03E+13,LIFE IMAGEM - DIAGNOSTICO POR IMAGEM E CLINICA MEDICA LTDA,LIFE IMAGEM - UNIDADE BARRA DA TIJUCA (BARRA SQUARE),AVENIDA DAS AMERICAS,3665,LOJA 101-A,BARRA DA TIJUCA,22631003,2122126200,2122126200,lifeimagem@lifeimagem.com.br,-23.0003974,-43.3497264,13/05/2013,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
6541968,1.14E+13,LIKA SERVICO ODONTOLOGICO LTDA,LIKA ODONTO,AVENIDA AYRTON SENNA,1850,SALA 329,BARRA DA TIJUCA,22775003,21-2430-3375,,lumila@hotmail.com,-22.9960674,-43.3657111,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
3603431,3.21E+11,LINK ASSISTENCIA MEDICA LTDA,LINK ASSISTENCIA MEDICA,AV DAS AMERICAS,4666,GRUPO 319,BARRA DA TIJUCA,22631004,2126719155,,,-22.9994202,-43.3579828,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
6670075,1.24E+13,LOPES E SA SERVICOS MEDICOS ASSOCIADOS LTDA,LOPES E SA SERVICOS MEDICOS ASSOCIADOS,AVENIDA DAS AMERICAS,3500,BLOCO 7 SALA 431,BARRA DA TIJUCA,22631003,35461855,,DRAVANESSALOPES@YAHOO.COM.BR,-22.9996874,-43.3485302,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6238394,3.88E+12,LUCIA WERNECK OFTALMOLOGIA S/C LTDA,LUCIA WERNECK OFTALMOLOGIA,AVENIDA ARMANDO LOMBARDI,800,SALA 219,BARRA DA TIJUCA,22640020,24944726,,luciawerneckrio@gmail.com,-23.0068889,-43.3133229,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7314159,1.75E+13,LUCIANA DE ABREU SERVICOS MEDICOS ME,LUCIANA DE ABREU SERVICOS MEDICOS,AV DAS AMERICAS,3434,BLOCO 4 SALA 310,BARRA DA TIJUCA,22640102,2125246992,2125246992,JCPCPLURI@GMAIL.COM,-22.999767,-43.3455861,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7249748,,LUCIANA NONATO DE OLIVEIRA,LUCIANA NONATO DE OLIVEIRA,AVN LUCIO COSTA,3460,SALA 303,BARRA DA TIJUCA,22630010,21 2491-7976,,luciana_nonato@yahoo.com.br,-23.0108586,-43.3298928,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7384610,,LUIZ FELIPE ARNAUD CONDE,LUIZ FELIPE ARNAUD CONDE,RUA GILDASIO AMADO,55,SALA 1304,BARRA DA TIJUCA,22631020,(21)3228-9664,,lfaconde@yahoo.com.br,-23.0030531,-43.3263639,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6916511,1.30E+13,M5 CLINICA ODONTOLOGICA LTDA,M5 CLINICA ODONTOLOGICA,AVN. DAS AMERICAS,700,BLOCO 08 LOJAS E F,BARRA DA TIJUCA,22640100,21 24949123,,dra.monique.moraes@gmail.com,-23.0150633,-43.4689589,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6542034,1.14E+13,MAP CLINICA ODONTOLOGICA LTDA,MAP CLINICA ODONTOLOGICA,AVENIDA DAS AMERICAS,4200,BLOCO 4 SALA 603,BARRA DA TIJUCA,22631004,24233547,,,-22.9996346,-43.3529702,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7158807,,MARIA CRISTINA RODRIGUES CURSINO MOURA,MARIA CRISTINA RODRIGUES CURSINO MOURA,AVENIDA ARMANDO LOMBARDI,800,SALA 222,BARRA DA TIJUCA,22640906,24921281,24931377,,-23.0068889,-43.3133229,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7168691,,MARIA REGINA FUTURO MARCOS DIAS,MARIA REGINA FUTURO MARCOS DIAS,ARMANDO LOMBARDI,800,SALA 222,BARRA DA TIJUCA,22640906,24931377,24936591,mrfuturomd@gmail.com,-23.0068889,-43.3133229,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6337805,4.02E+13,M C SERVICOS DE SAUDE S/C LTDA,MC SAUDE,RUA DR POTY MEDEIROS,60,LOJA 102,BARRA DA TIJUCA,22793550,2124387155,2124387154,mcsaude@bol.com.br,-23.0037683,-43.3763678,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7170335,1.31E+13,MCL-CLINICA DERMATOLOGICA LTDA,MCJ-CLINICA DERMATOLOGICA,AVENIDA DAS AMERICAS,3.5,SALA 605 BL 04,BARRA DA TIJUCA,22640102,32825222,,martha.cheim@terra.com.br,-22.9702231,-43.6290099,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7024177,1.09E+13,NUCLEO DE ODONTOLOGIA ESPECIALIZADA DR.DANIEL LAVRA LTDA,MD REABILITACAO ORAL,AVENIDA DAS AMERICAS,13.697,SALA 216,BARRA DA TIJUCA,22790701,2124379276,,MDRORAL@HOTMAIL.COM,-23.0103055,-43.4494421,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6381537,1.11E+13,LOULA FABIANE DE MIRANDA FELIX RULLO,MED ODONTO,AV DAS AMERICAS,700,BLOCO 8 LOJA 204H,BARRA DA TIJUCA,22640100,2124293882,2124965577,rullo6@hotmail.com,-23.0038509,-43.3217863,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7156499,3.58E+13,MED-RIO CHECK-UP MEDICINA PREVENTIVA LTDA,MED-RIO CHECK-UP,AV AFONSO ARINOS DE MELO FRANCO,222,BL 1 SL 501 A 512,BARRA DA TIJUCA,22631455,2133151190,2122698863,,-23.0040004,-43.3245316,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,4,POLICLINICA
5137241,6.87E+13,MEDCOR SERVICOS CARDIOLOGICOS LTDA,MEDCOR LAB - BARRA,AV DAS AMERICAS,2500,BLOCO 6 SALA 217,BARRA DA TIJUCA,22640100,31537530,,administrativo@medcorlab.com.b,-22.9995097,-43.4087301,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
7047363,2.82E+13,CLINICA MEDICA E CIRURGICA DA BARRA LTDA,MEDIBARRA,AVN.DAS AMERICAS,7607,SALA 316 PARTE,BARRA DA TIJUCA,22793081,2133255577,2133255585,,-23.0008646,-43.3836592,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
3643158,3.77E+12,S V MEDICAL LTDA,MEDICORP,AVN DAS AMERICAS,7907,BLOCO 02 LOJA 102,BARRA DA TIJUCA,22793081,(21)24317186,(21)24317186,salo.r.@uol.com.br,-23.000871,-43.3883243,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6275036,2.50E+11,MEDILABS S/A,MEDILABS,AVENIDA DAS AMERICAS,4666,SALA 323 A PARTE,BARRA DA TIJUCA,22640102,21 24309190,21 24309181,gerencia@medilabs.com.br,-22.9994202,-43.3579828,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3122808,2.50E+11,MEDILABS SA,MEDILABS,AV DAS AMERICAS,4666,AREA 323A,BARRA DA TIJUCA,22640102,,,,-22.9992805,-43.3576881,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7222947,1.43E+13,MEDITAG PLUS SERVICOS MEDICOS LTDA,MEDITAG PLUS SERVICOS MEDICOS,AVENIDA ARMANDO LOMBARDI,1000,B 2 SALA 139,BARRA DA TIJUCA,22640000,25805649,,meditag@meditag.com.br,-23.006141,-43.3148958,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7222963,4.28E+12,MEDITAG SERVICOS MEDICOS LTDA - EPP,MEDITAG SERVICOS MEDICOS,AVENIDA ARMANDO LOMBARDI,1000,BLOCO 2 SALA 138,BARRA DA TIJUCA,22621000,38604006,,meditag@meditag.com.br,-23.006141,-43.3148958,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6381545,8.68E+13,MEDSCREEN AUDITORIA E CONSULTORIA MEDICO HOSPITALAR LTDA.,MEDSCREEN AUDITORIA E CONSULTORIA MEDICO HOSPITALAR,AV. JOAO CARLOS MACHADO,380,SALA 203,BARRA DA TIJUCA,22621010,24931608,24938610,abilioja@globo.com,-23.0107882,-43.3057186,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
3466965,4.03E+12,CLINICA ODONTOLOGICA ANA CONSTANTINO LTDA,MEGA SORRISO,AV DAS AMERICAS,4790,SLS 609 E 610,BARRA DA TIJUCA,22640102,(21)22808282,,rjrodrigues@veloxmail.com,-22.9994292,-43.3593017,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6874622,6.87E+13,CLINICA MULHER E SAUDE S/C LTDA,MEMORIAL BARRA,AV GILBERTO AMADO,328,,BARRA DA TIJUCA,22620062,24948680,21790461,memorialbarra@grupomemorial-rj.com.br,-23.0127405,-43.3007365,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7165935,6.08E+13,FLEURY S.A,MENEZES DA COSTA BARRA,AVENIDA DAS AMERICAS,500,B 3 LJ 102 SL 202,BARRA DA TIJUCA,22640100,(21) 2538 3500,,andrea.cardoso@grupofleury.com.br,-22.9998142,-43.3496509,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
6933815,1.41E+13,MEOHAS MEDICINA ESPECIALIZADA LTDA,MEOHAS MEDICINA,AV AYRTON SENNA,1850,SALA 241,BARRA DA TIJUCA,22775003,2430-3293,,wmeohas@yahoo.com.br,-22.9960674,-43.3657111,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7158629,4.84E+12,MHR PSICOLOGOS ASSOCIADOS LTDA,MHR PSICOLOGOS ASSOCIADOS,AV EMBAIXADOR ABELARDO BUENO,3300,307,BARRA DA TIJUCA,22775040,32644238,32644239,mhr@mhrpsicologos.com.br,-22.9242419,-43.228261,26/06/2012,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6643728,4.84E+12,MHR PSICOLOGOS ASSOCIADOS LTDA.,MHR PSICOLOGOS ASSOCIADOS,AV. DAS AMERICAS,4200,BL 9 SL 104 A,BARRA DA TIJUCA,22640102,33854446,33854447,mhr@mhrpsicologos.com.br,-22.9996346,-43.3529702,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
5979439,9.18E+12,MMS MEDICINA REPRODUTIVA LTDA,MMS MEDICINA REPRODUTIVA,AVENIDA RODOLFO AMOEDO,140,,BARRA DA TIJUCA,22620350,2128-5353,,administracaorio@origen.com.br,-23.0106248,-43.3170423,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3543684,5.74E+12,MULTI IMAGEM PET S/A,MULTI IMAGEM BARRA DA TIJUCA,AVENIDA DAS AMERICAS,4666,SALA 323B,BARRA DA TIJUCA,22640102,(21) 24309214,(21)24309214,GERENCIA.PET@CMB.COM.BR,-22.9994202,-43.3579828,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,39,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO)
6096980,3.57E+11,MULTIDERMATOLOGIA SERVICOS MEDICOS LTDA,MULTIDERMATOLOGIA,AV DAS AMERICAS,3200,BL 01 LOJA 112,BARRA DA TIJUCA,22795077,33260835,33260835,contato@perfilcon.com.br,-22.9997485,-43.3445755,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,2,CENTRO DE SAUDE/UNIDADE BASICA
6451675,7.40E+12,MULTIDISCIPLINAR SERVICOS MEDICOS LTDA,MULTIDISCIPLINAR SERVICOS MEDICOS,AVENIDA ARMANDO LOMBARDI,1000,BL 1 SALA 313 PARTE,BARRA DA TIJUCA,22621000,,,belre43@gmail.com,-23.006141,-43.3148958,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7143958,2.52E+12,TOTAL SCAN SERVICOS MEDICOS LTDA-EPP,MULTILAB,AVENIDA DAS AMERICAS,4666,SALAS 323 E 323-A,BARRA DA TIJUCA,22640102,2125446311,2125446311,acrassessoria@gmail.com,-22.9994202,-43.3579828,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7342608,1.85E+13,MZM SERVICOS MEDICOS ME,MZM SERVICOS MEDICOS,AVENIDA DAS AMERICAS,700,BLOCO 08 LOJA 111 C,BARRA DA TIJUCA,22640100,(21)8897-8234,,martha.zenatti@gmail.com,-23.0038509,-43.3217863,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
5512816,5.47E+12,NEOCOR SERVICOS MEDICOS LTDA,NEOCOR SERVICOS MEDICOS,AV. DAS AMERICAS,4200,BLOCO 01 SALA 514,BARRA DA TIJUCA,22640102,2535-6066,,contato@cardiosuporte.com.br,-22.9996346,-43.3529702,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6880495,1.89E+11,NEURO LOGICAL CLINICA MEDICA LTDA,NEURO LOGICAL,AV DAS AMERICAS,2901,SALA 912,BARRA DA TIJUCA,22631000,24398091,24399956,marialuciaehugo consultorio@hotmail.com,-23.000374,-43.3540398,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6953913,2.84E+12,NEUROCON SERVICOS MEDICOS LTDA,NEUROCON SERVICOS MEDICOS,AV. DAS AMERICAS,700,BLOCO 03 - SALA 202,BARRA DA TIJUCA,22640100,,,,-23.0038509,-43.3217863,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3182223,6.87E+13,ROBERTO AIRTHON MARQUES PIEDADE,NEURODATA,AV DAS AMERICAS,700,BLOCO 03 SALA 143,BARRA DA TIJUCA,22631904,(21)24863278,(21)24863278,,-23.0038509,-43.3217863,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7168438,1.05E+13,NEURODERM CONSULTORIA E ASSIST. MEDICA ESPECIALIZADA LTDA,NEURODERM CONSULTORIA E ASSIST. MEDICA ESPECIALIZADA,AVENIDA DAS AMERICAS,4790,SALA 304,BARRA DA TIJUCA,22631004,22195402,,,-22.9994292,-43.3593017,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
7081995,6.86E+13,NEUROPLASTICA SERVICOS MEDICOS LTDA,NEUROPLASTICA SERVICOS MEDICOS,AV DAS AMERICAS,6205,SALA 201 - PARTE,BARRA DA TIJUCA,22793080,(21) 2431-3384,(21) 2143-8985,ecbarreto@gmail.com,-23.0005712,-43.3627888,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
7292465,1.83E+13,NEUROPSI CONSU. DE NEUROLOGIA PSIQUIATRIA E PSICOLOGIA LTDA,NEUROPSI CONSU. DE NEUROLOGIA PSIQUIATRIA E PSICOLOGIA,AV DAS AMERICAS,3500,BLOCO 5 SALA 206,BARRA DA TIJUCA,22640102,(21)9189-6022,,rosavieiradepaula@gmail.com,-22.9997798,-43.348087,11/7/13,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
3094766,2.71E+13,CLINICA BARRA DA TIJUCA LTDA,NIG NIP BARRA,RUA EINSTEIN,130,,BARRA DA TIJUCA,22611240,21-24938867,21-24953803,contab@nig-nip.com.br,-23.0078017,-43.2989433,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6097022,6.87E+13,NOTRES NUCLEO ORTP TRAUM REAB SAUD LTDA,NOTRES NUCLEO ORTP TRAUM REAB SAUD,AV DAS AMERICAS,505,LOJA I J,BARRA DA TIJUCA,22631000,21 24934563,21 34353092,NOTRES@IG.COM.BR,-23.0047776,-43.3214222,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6222633,,NUCLEO DE DERMATOLOGIA LTDA,NUCLEO DE DERMATOLOGIA BARRA,A V N LUCIO COSTA,6900,LOJA 09,BARRA DA TIJUCA,22795006,(21)24360046,(21)27569498,nucleodedermatologia@hotmail.c,-23.0109565,-43.3682583,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
5610125,8.72E+12,NUCLEO DE EXCELENCIA ODONTOLOGICA FATIMA SAADS S/S LTDA,NUCLEO DE EXCELENCIA ODONTOLOGICA,AVENIDA ARMANDO LOMBARDI,1000,BLOCO 01 SALA 321,BARRA DA TIJUCA,22640000,(21) 3078-1081,(21) 3078-1081,fatimasaads@hotmail.com,-23.006141,-43.3148958,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6697984,5.50E+12,NUCLEO ODONTOLOGICO INTEGRADO LTDA,NUCLEO ODONTOLOGICO INTEGRADO,AVN DAS AMERICAS,4200,BLOCO 1 SALA 109,BARRA DA TIJUCA,22640102,21 2252 9192,21 22429309,eduardomendescontador@oi.com.br,-22.9996346,-43.3529702,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6542115,1.10E+13,NUTRI MAIS CLINICA DE NUTRICAO LTDA,NUTRI MAIS CLINICA DE NUTRICAO,AVENIDA DAS AMERICAS,500,BLOCO 02 SALA 303,BARRA DA TIJUCA,22640100,24961431,,COMERCIAL@NUTRIMAIS.COM.BR,-22.9998142,-43.3496509,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
5846706,3.15E+12,ODONTO CLINIC BARRA LTDA,ODONTO CLINIC,AV. DAS AMERICAS,1155,SALA 1706,BARRA DA TIJUCA,22631000,2429-1208,,fla.alves@globo.com,-23.002878,-43.3256486,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
5554047,8.93E+11,ODONTO-X CLINICA RADIOLOGICA LTDA,ODONTO-X CLINICA RADIOLOGICA,AV DAS AMERICAS,500,BLOCO 16 SALA 211,BARRA DA TIJUCA,22640100,21 22892094,21 3979-3799,ODONTOXM@GMAIL.COM.BR,-22.9998142,-43.3496509,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,8,FUNDACAO PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
6239536,9.69E+12,ODONTOCLINICA ALFA BARRA LTDA,ODONTOCLINICA ALFA BARRA,AV. RUY FRAZAO SOARES,191,BLOCO 09 SALA 201,BARRA DA TIJUCA,22793074,24335631,,,-23.0082904,-43.3647977,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
5158052,5.00E+11,ODONTOLOGIA INFANTIL DA BARRA LTDA ME,ODONTOLOGIA INFANTIL DA BARRA,AVENIDA DAS AMERICAS,1650,BLOCO 2 SALA 114,BARRA DA TIJUCA,22640101,24913936,,,-23.0011147,-43.3315866,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
3132498,5.05E+12,ODONTOPARQUE CLINICA DENTARIA LTDA,ODONTOPARQUE,AV AYRTON SENNA,3000,BLC 01 SALA 102,BARRA DA TIJUCA,22775005,(21)24219002,(21)24219010,odontoparque@uol.com.br,-22.9775523,-43.3650303,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,22,CONSULTORIO ISOLADO
6770908,1.21E+13,OFTALMO CLINICA DR. DANIEL CEZAR LTDA,OFTALMO CLINICA DR. DANIEL CEZAR,AV. ARMANDO LOMBARDI,800,SALA 208,BARRA DA TIJUCA,22460000,24921000,24921000,daniel.c.andrade@gmail.com,-23.0068889,-43.3133229,,4,PRIVADA,4,UNIDADE SEM ATIVIDADE DE ENSINO,7,EMPRESA PRIVADA,36,CLINICA/CENTRO DE ESPECIALIDADE
